College_ID,IQ,Prev_Sem_Result,CGPA,Academic_Performance,Internship_Experience,Extra_Curricular_Score,Communication_Skills,Projects_Completed,Placement,Project_Rank_in_CGPA
clg0049,79.0,6.85,6.56,10.0,no,3.0,1.0,1.0,no,5.0
clg0048,115.0,8.8,8.59,1.0,no,9.0,7.0,3.0,yes,3.0
clg0061,111.0,5.85,7.56,6.0,yes,3.0,8.0,5.0,yes,1.0
clg0084,90.0,6.46,6.46,7.0,no,1.0,9.0,3.0,no,3.0
clg0044,99.0,6.13,6.38,4.0,no,9.0,9.0,4.0,no,2.0
clg0092,89.0,7.55,7.56,10.0,no,0.0,6.0,3.0,no,3.0
clg0062,79.0,6.97,7.56,6.0,no,5.0,9.0,1.0,no,5.0
clg0017,95.0,6.65,6.51,4.0,no,0.0,4.0,5.0,no,1.0
clg0081,99.0,6.69,6.29,5.0,no,4.0,3.0,4.0,no,2.0
clg0089,124.0,6.02,6.27,1.0,yes,0.0,7.0,1.0,no,5.0
clg0053,99.0,5.61,5.77,7.0,yes,3.0,6.0,4.0,no,2.0
clg0086,96.0,8.49,7.99,5.0,no,3.0,6.0,2.0,no,4.0
clg0062,129.0,6.46,6.4,7.0,no,6.0,5.0,5.0,no,1.0
clg0009,106.0,6.59,6.52,8.0,yes,5.0,7.0,1.0,no,5.0
clg0064,98.0,5.22,5.57,6.0,yes,0.0,2.0,2.0,no,4.0
clg0062,131.0,9.71,10.19,10.0,yes,9.0,6.0,3.0,yes,3.0
clg0027,112.0,5.93,6.04,5.0,no,3.0,9.0,3.0,yes,3.0
clg0044,97.0,9.17,8.67,10.0,no,5.0,10.0,2.0,yes,4.0
clg0037,118.0,9.82,9.46,5.0,yes,1.0,7.0,5.0,yes,1.0
clg0076,90.0,9.85,10.34,9.0,no,5.0,7.0,3.0,no,2.0
clg0053,99.0,9.41,9.86,5.0,yes,9.0,10.0,4.0,yes,2.0
clg0062,108.0,9.66,9.58,6.0,no,6.0,7.0,0.0,no,6.0
clg0079,110.0,9.51,9.06,7.0,no,7.0,7.0,0.0,no,6.0
clg0036,99.0,7.74,7.62,2.0,no,10.0,4.0,4.0,no,2.0
clg0062,120.0,7.14,6.98,9.0,no,6.0,6.0,2.0,no,4.0
clg0094,114.0,6.35,6.63,9.0,yes,10.0,10.0,2.0,yes,4.0
clg0046,114.0,6.03,7.56,6.0,no,3.0,2.0,0.0,no,6.0
clg0009,85.0,7.55,8.18,6.0,no,1.0,7.0,3.0,no,3.0
clg0039,91.0,7.74,7.64,5.0,yes,0.0,5.0,1.0,no,5.0
clg0037,79.0,7.59,7.77,7.0,no,5.0,6.0,0.0,no,5.0
clg0062,97.0,6.9,6.45,6.0,yes,2.0,5.0,2.0,no,4.0
clg0099,113.0,5.8,6.03,9.0,yes,3.0,6.0,2.0,no,4.0
clg0034,90.0,7.64,7.64,5.0,yes,8.0,1.0,4.0,no,2.0
clg0002,78.0,8.02,7.82,6.0,yes,4.0,3.0,2.0,no,4.0
clg0028,136.0,9.49,9.09,5.0,no,7.0,6.0,3.0,yes,3.0
clg0083,111.0,7.99,7.59,7.0,no,0.0,6.0,3.0,no,3.0
clg0040,110.0,7.52,7.56,9.0,no,0.0,8.0,1.0,no,5.0
clg0085,109.0,5.03,4.61,4.0,no,10.0,10.0,5.0,no,1.0
clg0075,108.0,9.6,9.57,1.0,no,0.0,9.0,1.0,no,5.0
clg0013,111.0,7.34,6.95,10.0,no,3.0,7.0,2.0,no,4.0
clg0043,99.0,8.5,8.81,1.0,yes,8.0,7.0,3.0,no,3.0
clg0080,127.0,8.49,8.19,4.0,no,1.0,6.0,0.0,no,6.0
clg0062,100.0,7.55,8.94,8.0,no,7.0,3.0,5.0,no,1.0
clg0062,99.0,6.76,7.09,8.0,yes,9.0,1.0,1.0,no,5.0
clg0061,90.0,6.79,7.28,7.0,no,5.0,8.0,4.0,no,2.0
clg0087,114.0,7.55,9.3,3.0,yes,2.0,10.0,0.0,yes,5.0
clg0028,96.0,5.46,5.85,6.0,no,5.0,7.0,0.0,no,6.0
clg0033,79.0,5.05,4.81,10.0,yes,3.0,8.0,3.0,no,3.0
clg0085,121.0,9.31,7.56,2.0,no,5.0,9.0,1.0,yes,5.0
clg0065,91.0,8.86,8.89,9.0,no,5.0,10.0,1.0,no,5.0
clg0057,104.0,7.4,7.61,10.0,no,3.0,6.0,0.0,no,6.0
clg0100,99.0,9.61,9.86,9.0,yes,5.0,3.0,3.0,yes,3.0
clg0016,85.0,8.26,8.38,7.0,yes,5.0,8.0,5.0,yes,1.0
clg0087,92.0,5.9,5.44,3.0,yes,4.0,6.0,2.0,no,4.0
clg0023,68.0,7.55,5.74,5.0,no,6.0,8.0,2.0,no,4.0
clg0027,92.0,8.27,7.99,1.0,no,2.0,8.0,3.0,no,3.0
clg0014,127.0,5.96,5.97,8.0,no,8.0,6.0,4.0,no,1.0
clg0085,89.0,8.06,8.31,10.0,no,8.0,4.0,4.0,no,2.0
clg0031,106.0,7.21,7.64,5.0,yes,3.0,7.0,0.0,no,6.0
clg0008,122.0,9.29,8.89,8.0,yes,5.0,3.0,5.0,yes,1.0
clg0083,110.0,8.32,8.08,3.0,no,5.0,8.0,1.0,no,4.0
clg0028,119.0,5.32,5.26,7.0,no,9.0,5.0,5.0,no,1.0
clg0062,104.0,7.57,7.59,8.0,no,8.0,7.0,2.0,no,4.0
clg0079,95.0,8.86,7.56,6.0,no,2.0,4.0,0.0,no,6.0
clg0065,99.0,8.06,7.97,7.0,no,10.0,9.0,1.0,no,5.0
clg0029,99.0,8.22,7.56,1.0,yes,10.0,6.0,2.0,no,4.0
clg0067,76.0,7.04,7.45,6.0,yes,5.0,4.0,4.0,no,2.0
clg0043,93.0,9.62,9.81,6.0,no,5.0,10.0,3.0,yes,3.0
clg0042,99.0,8.1,7.69,1.0,yes,5.0,7.0,3.0,no,2.0
clg0029,75.0,8.03,7.99,9.0,yes,6.0,10.0,0.0,no,5.0
clg0009,99.0,8.41,8.18,4.0,no,0.0,9.0,3.0,yes,3.0
clg0033,102.0,9.98,10.16,2.0,no,9.0,4.0,2.0,no,2.0
clg0043,99.0,5.56,5.95,4.0,yes,0.0,8.0,2.0,no,4.0
clg0086,88.0,9.32,9.4,1.0,no,6.0,9.0,4.0,yes,2.0
clg0032,115.0,5.66,5.58,6.0,yes,5.0,2.0,3.0,no,3.0
clg0044,107.0,6.87,7.04,8.0,no,9.0,10.0,1.0,no,5.0
clg0049,82.0,6.76,6.28,9.0,yes,6.0,10.0,3.0,no,2.0
clg0025,90.0,5.62,5.56,6.0,yes,1.0,7.0,0.0,no,6.0
clg0022,92.0,7.42,7.03,10.0,no,3.0,9.0,2.0,no,4.0
clg0026,121.0,6.34,5.87,9.0,yes,0.0,1.0,4.0,no,2.0
clg0092,95.0,6.44,6.45,5.0,yes,5.0,1.0,2.0,no,4.0
clg0091,124.0,9.4,9.04,5.0,no,7.0,6.0,3.0,no,3.0
clg0053,85.0,8.0,7.64,7.0,no,6.0,2.0,2.0,no,4.0
clg0055,123.0,8.56,9.04,4.0,yes,8.0,3.0,2.0,yes,4.0
clg0053,91.0,7.73,8.09,9.0,no,0.0,1.0,3.0,no,2.0
clg0001,132.0,5.89,5.87,5.0,no,7.0,1.0,4.0,no,2.0
clg0078,87.0,7.71,7.37,10.0,no,1.0,1.0,3.0,no,3.0
clg0031,79.0,5.04,4.97,1.0,yes,7.0,6.0,5.0,no,1.0
clg0010,116.0,6.9,6.47,8.0,no,5.0,10.0,3.0,yes,3.0
clg0029,116.0,5.76,5.51,4.0,no,5.0,9.0,1.0,no,4.0
clg0002,91.0,9.89,9.86,3.0,no,5.0,6.0,3.0,yes,3.0
clg0075,90.0,7.12,6.66,1.0,no,7.0,1.0,5.0,no,1.0
clg0069,82.0,7.8,7.89,10.0,yes,2.0,1.0,1.0,no,3.0
clg0086,88.0,7.64,7.65,5.0,yes,3.0,7.0,0.0,no,6.0
clg0062,100.0,7.84,7.87,2.0,yes,8.0,7.0,5.0,no,1.0
clg0054,66.0,8.26,8.48,5.0,yes,6.0,9.0,1.0,no,5.0
clg0061,99.0,8.13,8.47,9.0,no,1.0,9.0,3.0,yes,3.0
clg0014,99.0,9.13,8.84,9.0,no,7.0,8.0,0.0,no,6.0
clg0062,125.0,6.18,6.28,4.0,no,1.0,5.0,2.0,no,3.0
clg0096,77.0,9.97,10.35,6.0,yes,1.0,3.0,2.0,no,2.0
clg0062,101.0,7.06,6.89,10.0,no,6.0,2.0,2.0,no,4.0
clg0019,89.0,8.81,8.99,5.0,yes,7.0,2.0,0.0,no,6.0
clg0100,94.0,5.97,6.13,1.0,no,0.0,3.0,2.0,no,4.0
clg0025,117.0,9.6,9.44,8.0,no,5.0,4.0,5.0,yes,1.0
clg0015,111.0,9.03,7.56,3.0,no,7.0,2.0,3.0,yes,3.0
clg0068,95.0,7.57,7.97,10.0,no,2.0,4.0,1.0,no,5.0
clg0076,104.0,7.56,7.48,9.0,yes,1.0,1.0,2.0,no,4.0
clg0009,109.0,7.55,8.56,6.0,no,6.0,1.0,3.0,no,3.0
clg0085,110.0,6.99,7.56,2.0,no,1.0,5.0,4.0,no,2.0
clg0089,82.0,7.58,7.56,6.0,no,10.0,10.0,1.0,no,5.0
clg0050,101.0,7.32,6.86,8.0,no,2.0,7.0,0.0,no,6.0
clg0015,103.0,5.54,5.05,9.0,no,6.0,5.0,1.0,no,5.0
clg0011,134.0,9.24,9.42,7.0,no,9.0,4.0,1.0,no,5.0
clg0031,60.0,7.55,6.4,7.0,no,8.0,10.0,4.0,no,2.0
clg0071,107.0,7.29,7.66,8.0,yes,7.0,8.0,5.0,no,1.0
clg0066,112.0,7.55,8.73,10.0,yes,0.0,9.0,0.0,yes,6.0
clg0050,91.0,8.81,8.44,8.0,no,0.0,6.0,0.0,no,6.0
clg0079,108.0,6.34,5.86,5.0,no,8.0,5.0,2.0,no,3.0
clg0043,87.0,9.97,7.56,10.0,yes,8.0,7.0,3.0,no,3.0
clg0049,76.0,7.14,7.1,5.0,yes,6.0,10.0,3.0,no,2.0
clg0089,115.0,5.56,5.14,10.0,yes,6.0,3.0,0.0,no,4.0
clg0045,92.0,7.55,9.37,2.0,yes,4.0,4.0,2.0,no,4.0
clg0042,88.0,7.11,6.66,1.0,no,5.0,10.0,3.0,no,3.0
clg0048,100.0,5.6,5.44,7.0,no,2.0,2.0,3.0,no,3.0
clg0062,99.0,7.05,7.49,10.0,no,1.0,6.0,0.0,no,6.0
clg0027,83.0,9.56,9.41,7.0,no,10.0,9.0,3.0,yes,3.0
clg0086,125.0,7.45,7.1,3.0,no,1.0,2.0,1.0,no,4.0
clg0001,101.0,7.17,6.96,1.0,no,3.0,7.0,1.0,no,4.0
clg0094,99.0,5.46,5.27,4.0,no,7.0,2.0,5.0,no,1.0
clg0055,83.0,5.81,6.02,5.0,yes,6.0,10.0,3.0,no,3.0
clg0073,94.0,6.18,7.56,2.0,no,5.0,6.0,3.0,no,3.0
clg0097,99.0,9.95,9.5,10.0,no,7.0,3.0,2.0,no,4.0
clg0053,86.0,5.33,5.81,7.0,yes,8.0,6.0,4.0,no,2.0
clg0005,109.0,8.39,8.42,2.0,no,9.0,5.0,2.0,no,4.0
clg0098,97.0,6.89,6.62,6.0,no,7.0,7.0,0.0,no,6.0
clg0092,106.0,6.91,6.6,10.0,no,3.0,6.0,2.0,no,4.0
clg0013,99.0,7.55,9.1,5.0,no,6.0,3.0,4.0,no,2.0
clg0070,99.0,5.7,5.97,8.0,yes,5.0,9.0,2.0,no,3.0
clg0062,71.0,7.94,7.56,5.0,no,3.0,4.0,3.0,no,3.0
clg0067,88.0,7.38,7.53,10.0,no,2.0,3.0,0.0,no,6.0
clg0062,132.0,5.15,7.56,5.0,yes,8.0,8.0,5.0,yes,1.0
clg0039,122.0,5.81,5.81,9.0,no,2.0,3.0,3.0,no,3.0
clg0059,68.0,8.46,8.43,6.0,no,5.0,9.0,2.0,yes,4.0
clg0048,108.0,5.42,5.89,6.0,no,1.0,4.0,3.0,no,3.0
clg0075,101.0,6.64,7.11,10.0,no,8.0,8.0,3.0,no,3.0
clg0073,99.0,5.52,5.95,8.0,yes,1.0,10.0,4.0,no,2.0
clg0078,115.0,7.55,7.56,6.0,no,2.0,10.0,2.0,yes,4.0
clg0037,94.0,5.62,5.17,2.0,yes,1.0,3.0,2.0,no,4.0
clg0041,110.0,7.52,7.78,5.0,no,9.0,6.0,0.0,no,6.0
clg0026,99.0,5.64,5.79,5.0,no,5.0,8.0,1.0,no,5.0
clg0001,113.0,8.21,7.93,7.0,no,6.0,4.0,5.0,no,1.0
clg0010,99.0,8.16,8.22,5.0,no,1.0,4.0,1.0,no,5.0
clg0056,99.0,5.88,5.68,10.0,yes,5.0,2.0,0.0,no,5.0
clg0064,106.0,9.39,9.84,7.0,yes,3.0,1.0,2.0,no,4.0
clg0046,68.0,7.9,7.99,8.0,yes,5.0,10.0,0.0,no,5.0
clg0032,77.0,7.53,7.21,6.0,no,5.0,5.0,0.0,no,5.0
clg0088,62.0,8.21,7.56,3.0,yes,2.0,3.0,4.0,no,2.0
clg0069,97.0,7.55,9.34,6.0,no,0.0,9.0,0.0,no,6.0
clg0062,87.0,8.55,9.01,5.0,yes,5.0,3.0,4.0,no,2.0
clg0076,103.0,5.97,6.32,5.0,no,2.0,10.0,5.0,no,1.0
clg0030,68.0,6.45,7.56,9.0,no,5.0,10.0,0.0,no,6.0
clg0074,87.0,7.55,6.25,9.0,no,3.0,4.0,1.0,no,5.0
clg0062,99.0,6.69,6.88,6.0,no,4.0,5.0,0.0,no,6.0
clg0045,106.0,6.84,6.55,5.0,yes,6.0,7.0,1.0,no,5.0
clg0054,95.0,9.37,9.48,1.0,no,9.0,6.0,4.0,no,2.0
clg0029,98.0,6.17,5.76,4.0,no,2.0,10.0,4.0,no,2.0
clg0054,101.0,5.93,6.01,10.0,yes,4.0,9.0,2.0,no,4.0
clg0082,120.0,7.68,7.56,1.0,no,8.0,7.0,2.0,yes,4.0
clg0093,93.0,6.58,6.32,5.0,yes,5.0,3.0,2.0,no,4.0
clg0049,95.0,6.11,6.01,6.0,no,6.0,10.0,0.0,no,6.0
clg0050,125.0,5.57,5.11,4.0,yes,1.0,6.0,2.0,yes,3.0
clg0086,106.0,7.45,7.56,4.0,yes,9.0,6.0,4.0,no,2.0
clg0065,120.0,9.05,9.25,5.0,no,3.0,5.0,4.0,yes,2.0
clg0030,127.0,9.67,9.32,5.0,yes,9.0,5.0,1.0,no,5.0
clg0099,117.0,7.35,6.96,5.0,no,5.0,5.0,0.0,no,5.0
clg0062,116.0,8.84,8.95,2.0,no,4.0,1.0,1.0,no,5.0
clg0010,120.0,5.14,4.84,9.0,no,5.0,3.0,1.0,no,3.0
clg0073,96.0,6.7,6.43,4.0,yes,9.0,2.0,5.0,no,1.0
clg0037,90.0,7.38,7.33,3.0,no,10.0,9.0,3.0,no,3.0
clg0079,85.0,8.74,8.51,8.0,yes,6.0,6.0,2.0,no,4.0
clg0067,79.0,8.9,9.36,5.0,no,5.0,9.0,1.0,no,4.0
clg0078,94.0,9.0,8.97,4.0,no,2.0,1.0,2.0,no,4.0
clg0075,102.0,6.87,7.32,10.0,yes,8.0,7.0,5.0,no,1.0
clg0039,100.0,8.08,8.46,4.0,yes,6.0,5.0,2.0,no,4.0
clg0071,99.0,9.14,9.34,2.0,no,1.0,7.0,2.0,no,4.0
clg0018,102.0,8.3,7.99,10.0,yes,10.0,3.0,3.0,no,3.0
clg0042,94.0,8.92,8.84,10.0,yes,2.0,8.0,3.0,no,3.0
clg0007,102.0,8.18,8.36,10.0,no,3.0,9.0,2.0,yes,4.0
clg0044,118.0,5.34,5.16,1.0,yes,5.0,3.0,4.0,no,2.0
clg0038,90.0,9.69,9.34,9.0,no,7.0,6.0,0.0,no,6.0
clg0062,92.0,8.67,8.19,3.0,yes,2.0,8.0,0.0,no,6.0
clg0078,99.0,6.92,6.85,6.0,no,3.0,4.0,3.0,no,3.0
clg0013,91.0,8.4,8.26,2.0,no,4.0,6.0,1.0,no,4.0
clg0052,104.0,7.22,6.84,2.0,no,10.0,6.0,0.0,no,6.0
clg0075,77.0,7.55,9.73,6.0,no,5.0,3.0,2.0,no,4.0
clg0088,107.0,5.46,5.58,2.0,yes,5.0,5.0,0.0,no,6.0
clg0027,94.0,8.66,8.19,8.0,yes,5.0,6.0,1.0,no,5.0
clg0094,111.0,5.85,7.56,6.0,no,5.0,10.0,1.0,no,5.0
clg0097,88.0,7.62,7.46,9.0,no,5.0,4.0,1.0,no,5.0
clg0058,113.0,6.46,6.4,6.0,no,5.0,5.0,1.0,no,5.0
clg0052,84.0,8.02,7.87,2.0,no,9.0,8.0,0.0,no,6.0
clg0062,90.0,5.95,5.53,9.0,yes,1.0,3.0,5.0,no,1.0
clg0049,89.0,7.96,8.23,9.0,no,10.0,4.0,2.0,no,3.0
clg0008,108.0,6.04,6.54,4.0,no,5.0,1.0,2.0,no,4.0
clg0017,99.0,5.02,5.05,1.0,no,5.0,9.0,2.0,no,4.0
clg0061,119.0,9.34,9.63,4.0,no,5.0,6.0,0.0,no,6.0
clg0062,102.0,5.33,5.41,6.0,yes,9.0,9.0,1.0,no,5.0
clg0058,117.0,6.69,6.57,1.0,no,2.0,7.0,4.0,no,2.0
clg0098,99.0,7.55,6.61,3.0,yes,5.0,9.0,3.0,no,2.0
clg0054,99.0,7.36,6.88,5.0,yes,5.0,3.0,2.0,no,4.0
clg0024,99.0,6.22,6.71,8.0,no,6.0,10.0,3.0,no,3.0
clg0062,108.0,5.38,5.82,4.0,no,1.0,1.0,3.0,no,2.0
clg0062,99.0,7.55,5.65,8.0,yes,6.0,8.0,4.0,no,2.0
clg0053,99.0,7.55,5.17,3.0,no,5.0,1.0,2.0,no,4.0
clg0074,103.0,7.26,7.45,9.0,yes,0.0,1.0,3.0,no,3.0
clg0075,87.0,5.28,5.27,8.0,no,10.0,5.0,1.0,no,4.0
clg0077,98.0,7.74,8.22,9.0,no,5.0,3.0,2.0,no,4.0
clg0018,72.0,5.87,5.61,6.0,no,9.0,6.0,2.0,no,4.0
clg0049,112.0,9.64,10.06,9.0,no,3.0,3.0,3.0,no,3.0
clg0099,110.0,8.67,8.25,8.0,no,0.0,8.0,4.0,yes,1.0
clg0062,99.0,7.64,8.02,10.0,no,5.0,5.0,5.0,no,1.0
clg0081,93.0,9.69,9.31,2.0,no,7.0,6.0,2.0,no,4.0
clg0010,79.0,8.28,8.69,7.0,no,2.0,4.0,3.0,no,3.0
clg0072,99.0,8.23,8.41,6.0,yes,4.0,8.0,5.0,yes,1.0
clg0046,125.0,8.46,7.56,3.0,yes,9.0,9.0,1.0,yes,5.0
clg0052,129.0,9.22,8.78,8.0,no,8.0,6.0,2.0,yes,4.0
clg0054,99.0,7.35,7.83,6.0,yes,8.0,7.0,0.0,no,6.0
clg0069,118.0,7.36,6.95,6.0,yes,4.0,9.0,0.0,no,6.0
clg0066,85.0,6.78,6.62,4.0,no,9.0,1.0,0.0,no,6.0
clg0051,94.0,5.9,5.87,3.0,no,7.0,6.0,5.0,no,1.0
clg0087,119.0,5.23,5.13,2.0,no,7.0,2.0,4.0,no,2.0
clg0042,85.0,9.31,9.45,1.0,no,4.0,1.0,3.0,no,3.0
clg0014,121.0,7.55,6.44,6.0,yes,0.0,4.0,3.0,no,3.0
clg0023,105.0,7.55,7.15,2.0,no,5.0,6.0,3.0,no,2.0
clg0048,108.0,8.25,8.58,7.0,yes,5.0,10.0,3.0,yes,3.0
clg0065,100.0,6.01,5.67,8.0,no,3.0,4.0,2.0,no,3.0
clg0062,100.0,8.27,7.96,4.0,yes,9.0,5.0,2.0,no,4.0
clg0025,100.0,9.16,8.95,1.0,no,6.0,4.0,4.0,no,2.0
clg0060,120.0,5.24,5.03,10.0,no,6.0,1.0,5.0,no,1.0
clg0072,94.0,5.86,5.94,6.0,yes,0.0,10.0,2.0,no,3.0
clg0067,117.0,9.77,9.84,10.0,no,9.0,2.0,5.0,yes,1.0
clg0058,120.0,7.55,8.55,9.0,no,3.0,1.0,4.0,yes,2.0
clg0062,114.0,7.12,6.65,1.0,no,2.0,5.0,0.0,no,6.0
clg0062,68.0,9.73,9.56,4.0,yes,5.0,5.0,1.0,no,5.0
clg0056,89.0,9.99,7.56,10.0,no,4.0,10.0,5.0,yes,1.0
clg0077,114.0,9.4,8.93,2.0,yes,3.0,9.0,0.0,yes,6.0
clg0010,92.0,6.83,6.9,8.0,no,7.0,6.0,4.0,no,2.0
clg0010,99.0,5.29,5.13,10.0,yes,1.0,7.0,5.0,no,1.0
clg0004,113.0,6.82,7.2,7.0,no,8.0,6.0,2.0,no,4.0
clg0011,99.0,5.23,5.45,3.0,yes,6.0,8.0,5.0,no,1.0
clg0072,110.0,7.47,7.82,6.0,yes,9.0,3.0,4.0,no,2.0
clg0049,108.0,8.14,8.33,8.0,no,7.0,3.0,4.0,no,1.0
clg0062,95.0,6.14,5.84,2.0,yes,3.0,8.0,0.0,no,5.0
clg0038,114.0,9.28,9.34,9.0,yes,1.0,4.0,3.0,yes,3.0
clg0099,73.0,8.74,8.72,4.0,yes,1.0,5.0,5.0,no,1.0
clg0020,100.0,9.42,9.24,4.0,yes,1.0,6.0,2.0,no,4.0
clg0077,99.0,7.98,7.54,1.0,no,2.0,10.0,5.0,no,1.0
clg0025,88.0,8.13,8.38,8.0,no,7.0,5.0,0.0,no,5.0
clg0014,90.0,9.61,9.21,10.0,no,6.0,6.0,1.0,no,4.0
clg0034,105.0,7.55,5.78,7.0,no,1.0,2.0,3.0,no,3.0
clg0073,96.0,6.43,7.56,7.0,yes,5.0,5.0,3.0,no,3.0
clg0017,83.0,5.4,5.51,10.0,yes,5.0,7.0,4.0,no,2.0
clg0071,96.0,7.37,7.26,6.0,no,5.0,5.0,1.0,no,5.0
clg0062,99.0,6.49,6.64,7.0,no,1.0,3.0,0.0,no,5.0
clg0038,93.0,7.59,7.56,4.0,yes,5.0,7.0,3.0,no,3.0
clg0093,99.0,7.45,7.32,1.0,no,0.0,6.0,1.0,no,5.0
clg0012,103.0,6.87,6.77,5.0,no,7.0,4.0,4.0,no,2.0
clg0096,116.0,9.2,9.0,8.0,no,8.0,9.0,0.0,yes,5.0
clg0062,99.0,6.75,6.49,9.0,no,4.0,6.0,4.0,no,2.0
clg0066,99.0,6.62,6.72,4.0,no,8.0,8.0,2.0,no,4.0
clg0031,78.0,7.5,7.84,2.0,yes,0.0,1.0,1.0,no,5.0
clg0040,121.0,9.99,10.35,7.0,yes,7.0,10.0,2.0,yes,2.0
clg0025,99.0,7.97,8.08,3.0,yes,1.0,7.0,3.0,yes,2.0
clg0089,99.0,5.78,5.39,10.0,yes,5.0,2.0,5.0,no,1.0
clg0013,117.0,8.31,8.13,6.0,no,2.0,10.0,3.0,no,3.0
clg0085,105.0,7.72,7.39,8.0,yes,3.0,5.0,3.0,no,3.0
clg0038,120.0,9.51,7.56,8.0,yes,6.0,8.0,5.0,yes,1.0
clg0046,88.0,9.82,10.25,10.0,yes,10.0,10.0,5.0,yes,1.0
clg0097,87.0,8.67,7.56,6.0,yes,1.0,6.0,2.0,no,4.0
clg0084,133.0,6.55,6.88,4.0,no,1.0,8.0,3.0,yes,3.0
clg0052,100.0,8.28,7.8,10.0,no,5.0,7.0,5.0,no,1.0
clg0095,99.0,9.09,9.29,7.0,no,7.0,3.0,2.0,no,4.0
clg0064,98.0,8.22,7.79,6.0,yes,4.0,5.0,0.0,no,6.0
clg0023,120.0,7.86,8.19,1.0,no,7.0,10.0,0.0,yes,6.0
clg0043,86.0,8.27,7.83,6.0,yes,8.0,1.0,3.0,no,3.0
clg0041,125.0,9.81,10.1,9.0,no,6.0,4.0,4.0,yes,2.0
clg0038,117.0,7.95,7.66,3.0,yes,7.0,3.0,0.0,no,6.0
clg0013,99.0,9.25,8.84,5.0,no,1.0,2.0,0.0,no,6.0
clg0062,107.0,7.45,7.33,5.0,no,0.0,7.0,2.0,no,4.0
clg0070,94.0,5.42,5.42,2.0,yes,2.0,5.0,4.0,no,2.0
clg0052,96.0,8.12,8.21,9.0,yes,10.0,7.0,3.0,no,3.0
clg0057,115.0,9.61,7.56,2.0,no,4.0,6.0,5.0,yes,1.0
clg0033,99.0,7.51,7.56,10.0,no,4.0,7.0,2.0,no,4.0
clg0026,99.0,9.9,9.55,5.0,yes,8.0,1.0,0.0,no,6.0
clg0098,112.0,6.86,7.04,7.0,yes,5.0,4.0,1.0,no,5.0
clg0047,99.0,7.54,7.12,1.0,yes,1.0,9.0,0.0,no,5.0
clg0068,113.0,9.56,9.62,3.0,no,0.0,5.0,0.0,no,6.0
clg0028,105.0,5.15,5.62,7.0,no,5.0,3.0,3.0,no,3.0
clg0085,128.0,7.55,9.55,4.0,no,6.0,6.0,5.0,yes,1.0
clg0015,86.0,7.55,5.83,2.0,no,1.0,10.0,3.0,no,3.0
clg0089,101.0,8.43,8.14,4.0,yes,5.0,9.0,5.0,yes,1.0
clg0038,104.0,6.98,7.42,7.0,no,5.0,3.0,0.0,no,6.0
clg0049,104.0,7.1,7.39,6.0,no,5.0,6.0,1.0,no,4.0
clg0062,129.0,5.62,7.56,6.0,yes,8.0,2.0,5.0,no,1.0
clg0072,99.0,7.78,8.0,9.0,no,5.0,8.0,2.0,no,4.0
clg0096,111.0,8.77,8.76,7.0,no,3.0,1.0,2.0,no,3.0
clg0062,86.0,9.66,10.01,6.0,no,1.0,7.0,0.0,no,5.0
clg0100,77.0,6.68,6.36,3.0,no,0.0,6.0,3.0,no,2.0
clg0035,94.0,9.49,9.22,8.0,yes,10.0,9.0,4.0,yes,2.0
clg0078,108.0,7.55,7.56,1.0,no,7.0,2.0,1.0,no,5.0
clg0085,113.0,7.55,5.28,8.0,yes,2.0,5.0,4.0,no,2.0
clg0028,79.0,6.31,6.6,4.0,no,0.0,8.0,2.0,no,4.0
clg0072,99.0,6.12,6.61,8.0,no,5.0,3.0,0.0,no,5.0
clg0068,87.0,7.13,7.25,3.0,no,9.0,6.0,1.0,no,3.0
clg0083,79.0,5.16,5.21,5.0,yes,6.0,3.0,3.0,no,2.0
clg0045,99.0,8.87,8.39,4.0,yes,7.0,6.0,5.0,yes,1.0
clg0016,86.0,6.15,6.1,7.0,no,0.0,8.0,4.0,no,2.0
clg0019,100.0,9.12,8.91,9.0,no,2.0,6.0,0.0,no,6.0
clg0037,80.0,8.76,8.57,7.0,no,8.0,1.0,1.0,no,5.0
clg0048,99.0,8.07,7.8,3.0,no,9.0,9.0,3.0,yes,3.0
clg0091,78.0,6.75,7.56,1.0,no,2.0,8.0,2.0,no,4.0
clg0055,110.0,8.72,8.69,5.0,no,7.0,1.0,4.0,no,2.0
clg0016,89.0,6.04,6.46,9.0,no,6.0,7.0,4.0,no,2.0
clg0030,120.0,8.26,8.58,8.0,yes,3.0,3.0,4.0,yes,2.0
clg0026,99.0,7.1,7.09,1.0,no,1.0,10.0,3.0,no,3.0
clg0029,67.0,6.95,6.57,8.0,no,4.0,6.0,4.0,no,2.0
clg0038,99.0,8.66,9.12,10.0,yes,10.0,8.0,0.0,no,6.0
clg0011,76.0,5.09,4.77,6.0,yes,3.0,5.0,1.0,no,3.0
clg0063,111.0,8.08,7.63,10.0,no,0.0,5.0,1.0,no,4.0
clg0080,111.0,6.65,6.41,2.0,no,1.0,5.0,3.0,no,3.0
clg0071,89.0,7.55,9.52,10.0,no,3.0,10.0,3.0,yes,3.0
clg0079,99.0,7.04,6.99,10.0,no,5.0,8.0,5.0,no,1.0
clg0089,105.0,6.09,5.95,9.0,yes,5.0,10.0,5.0,no,1.0
clg0089,102.0,7.55,7.55,4.0,yes,7.0,10.0,3.0,no,3.0
